,OCCUPANCY_DATE,ORGANIZATION_NAME,SHELTER_GROUP,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,PROGRAM_ID,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,OCCUPIED_BEDS,CAPACITY_ACTUAL_ROOM,OCCUPIED_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS,Max Temp (Â°C),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Total Precip (mm),Snow on Grnd (cm),Inflation_Rate_Change,YEAR_MONTH,Population,Unemployment rate 10,Participation rate 11,Employment rate 12,GEO,CPI_Type,CPI_Value
7340,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7341,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7342,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7343,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7344,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7345,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7346,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7347,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7348,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7349,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7350,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7351,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7352,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7353,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7354,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7355,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7356,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7357,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7358,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7359,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7360,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7361,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,15491,Room Based Capacity,,,133.0,133.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7362,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7363,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7364,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7365,2021-01-04,The Salvation Army of Canada,Salvation Army - Gateway,SA Gateway,107 Jarvis St,M5C 2H4,12071,Bed Based Capacity,53.0,53.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7366,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7367,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7368,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7369,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7370,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7371,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7372,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7373,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7374,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7375,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7376,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7377,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7378,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7379,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7380,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7381,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7382,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7383,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,13171,Bed Based Capacity,45.0,40.0,,,88.89,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7384,2021-01-04,The Scott Mission Inc.,Scott Mission Men's Ministry,Scott Mission,502 Spadina Ave,M5S 2H1,11891,Bed Based Capacity,38.0,38.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7385,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7386,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7387,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7388,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7389,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7390,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7391,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7392,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7393,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7394,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7395,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7396,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7397,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7398,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7399,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12258,Bed Based Capacity,181.0,181.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7400,2021-01-04,The Salvation Army of Canada,Salvation Army - Maxwell Meighen,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,12260,Bed Based Capacity,10.0,8.0,,,80.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7401,2021-01-04,Fred Victor Centre,"Fred Victor, BUS",Fred Victor Centre Bethlehem United Shelter,1161 Caledonia Rd,M6A 2W9,12254,Bed Based Capacity,42.0,42.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7402,2021-01-04,City of Toronto,Scarborough Village Residence,SSHA Scarborough Village Residence,3306 Kingston Rd,M1M 1P8,14811,Bed Based Capacity,66.0,61.0,,,92.42,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7403,2021-01-04,Fred Victor Centre,"Fred Victor, BUS",Fred Victor Centre Bethlehem United Shelter,1161 Caledonia Rd,M6A 2W9,12254,Bed Based Capacity,42.0,42.0,,,100.0,,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7404,2021-01-04,City of Toronto,Family Residence,SSHA Family Residence,4222 Kingston Rd,M1E 2M6,12311,Room Based Capacity,,,17.0,17.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7405,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
7406,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Goods,121.5
7407,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Energy,150.4
7408,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding energy,138.7
7409,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items excluding food and energy,135.2
7410,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Alcoholic beverages, tobacco products and recreational cannabis",177.2
7411,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Recreation, education and reading",117.3
7412,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Health and personal care,130.1
7413,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Gasoline,162.5
7414,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Transportation,145.3
7415,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Clothing and footwear,88.3
7416,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,"Household operations, furnishings and equipment",126.6
7417,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Shelter,151.1
7418,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Food,157.1
7419,2021-01-04,City of Toronto,Expansion  Sites,SSHA Scarborough Response Program,2685 Kingston Rd,M1M 1M4,16031,Room Based Capacity,,,66.0,64.0,,96.97,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,All-items,139.5
7420,2021-01-04,City of Toronto,Expansion  Sites,SSHA Roehampton Hotel Program,808 Mt Pleasant Rd,M4P 2L2,15991,Room Based Capacity,,,79.0,79.0,,100.0,1.7,-0.1,0.8,17.2,0.0,0.0,0.0,0.8,2021-01,5460100.0,12.2,66.9,58.8,Ontario,Services,155.7
